order_id,order_date,customer_id,sku,product,category,quantity,unit_price,discount_percent,country,channel
ORD-103565,2025-05-19 12:14,C00055,SKU-1001,Mechanical keyboard,Peripherals,5,"Rs 9,800",0,United Kingdom,Website
ORD-100966,2026-06-10 11:14,C00059,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UAE,marketplace
ORD-104238,2026-07-16 20:14,C00671,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,Saudi Arabia,marketplace
ORD-101551,2026-02-27 07:14,C00040,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Arab Emirates,Website
ORD-101587,2026-02-07 16:14,C00053,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Arab Emirates,marketplace
ORD-105099,2026-02-25 19:14,C00605,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,UAE,Website
ORD-105197,2026-05-19 18:14,C00044,SKU-1004,HDMI cable 1.5m,Cables,-1,"Rs 1,300",10,United Arab Emirates,marketplace
ORD-100844,2025-09-05 08:14,C00015,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Kingdom,marketplace
ORD-103625,2026-08-20 17:14,C00025,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,UK,website
ORD-102909,2026-06-06 20:14,C00871,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Arab Emirates,marketplace
ORD-101619,2026-08-28 09:14,C00390,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,20,pakistan,marketplace
ORD-105868,2025-08-24 16:14,C00054,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",5,Pakistan,retail
ORD-103127,2026-04-01 08:14,C00513,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,marketplace
ORD-103961,2025-06-14 08:14,,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,retail
ORD-100656,2026-03-26 08:14,C00015,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,United Kingdom,marketplace
ORD-104431,2025-05-01 08:14,C00020,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,PK,website
ORD-100366,2025-05-09 20:14,C00478,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",10,Pakistan,website
ORD-104017,30/08/2026,C00555,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,United Arab Emirates,Website
ORD-105019,2026-06-26 18:14,C00198,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Kingdom,Website
ORD-101116,2026-08-19 16:14,C00338,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,UK,retail
ORD-102689,2026-05-18 07:14,C00055,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UAE,retail
ORD-105940,2026-04-05 17:14,C00846,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Arab Emirates,marketplace
ORD-105506,2025-07-11 09:14,C00001,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",5,UK,marketplace
ORD-101364,2026-08-17 18:14,C00007,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UK,marketplace
ORD-102325,2025-06-10 17:14,C00393,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,Pakistan,website
ORD-103347,2026-07-18 14:14,C00819,SKU-1007,Noise cancelling headset,Audio,1,,0,United Arab Emirates,retail
ORD-101242,2026-05-16 11:14,C00008,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,Website
ORD-102503,2026-02-01 15:14,C00027,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",20,Pakistan,retail
ORD-102473,2026-03-23 20:14,C00834,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,Website
ORD-102608,2025-09-09 12:14,C00022,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,PK,Website
ORD-101079,2025-11-18 17:14,C00752,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,website
ORD-104601,2026-05-04 13:14,C00656,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",20,pakistan,retail
ORD-105666,2026-04-01 17:14,C00349,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",20,PK,Website
ORD-101392,2026-04-21 18:14,C00156,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",5,Saudi Arabia,retail
ORD-105009,2025-04-15 07:14,C00524,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,marketplace
ORD-105001,2026-06-27 11:14,C00494,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Arab Emirates,website
ORD-100748,2025-04-20 17:14,C00826,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UK,website
ORD-104322,2025-08-24 16:14,C00330,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,PK,Website
ORD-103026,2025-05-13 13:14,C00015,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Saudi Arabia,marketplace
ORD-103571,2025-04-04 15:14,C00079,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,retail
ORD-105006,2025-11-15 14:14,C00195,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UK,retail
ORD-104863,2025-11-28 13:14,C00085,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UAE,website
ORD-103217,2026-08-20 12:14,C00011,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,website
ORD-101769,2026-07-20 14:14,C00003,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,website
ORD-102762,2025-03-26 07:14,C00003,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,PK,Website
ORD-103947,2025-03-23 12:14,,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,marketplace
ORD-105173,2026-05-18 16:14,C00737,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,PK,marketplace
ORD-100456,2026-03-08 15:14,C00888,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Arab Emirates,website
ORD-104869,2025-09-09 10:14,C00029,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",5,PK,website
ORD-100404,2025-10-11 13:14,C00548,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,retail
ORD-104976,2025-08-13 19:14,,SKU-1010,65W GaN charger,Power,3,"Rs 3,900",20,pakistan,Website
ORD-105961,2025-08-12 14:14,C00068,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,Saudi Arabia,website
ORD-101512,2025-12-28 19:14,C00578,SKU-1006,Laptop stand,Accessories,-3,"Rs 4,200",5,United Arab Emirates,retail
ORD-100726,2026-07-09 18:14,C00559,SKU-1009,Webcam 1080p,Video,3,"Rs 5,400",0,PK,website
ORD-100518,2025-12-25 11:14,C00752,SKU-1002,Wireless mouse,Peripherals,5,"Rs 2,600",0,PK,website
ORD-103840,2026-08-20 07:14,C00017,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,pakistan,Website
ORD-103041,2026-04-27 13:14,C00725,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",5,United Arab Emirates,Website
ORD-104507,2025-05-04 10:14,C00479,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,retail
ORD-101596,2026-08-24 16:14,C00013,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",5,United Arab Emirates,marketplace
ORD-105362,2026-03-25 16:14,C00761,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",0,Pakistan,marketplace
ORD-104114,2026-07-05 14:14,C00024,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Kingdom,website
ORD-104289,2025-04-11 08:14,C00489,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,Pakistan,website
ORD-103534,2026-01-06 11:14,C00046,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,marketplace
ORD-104259,2025-07-22 19:14,C00372,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,pakistan,marketplace
ORD-105360,2026-07-29 20:14,C00274,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,PK,retail
ORD-102612,2025-05-09 19:14,C00779,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",10,Saudi Arabia,Website
ORD-101476,2025-12-21 20:14,C00038,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Kingdom,marketplace
ORD-100138,2026-02-14 19:14,C00737,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,Saudi Arabia,marketplace
ORD-103286,2025-11-21 11:14,C00144,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Arab Emirates,marketplace
ORD-103678,2026-08-02 07:14,C00470,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",20,UAE,retail
ORD-102122,2025-07-24 18:14,C00014,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,retail
ORD-100871,2026-04-08 07:14,C00240,SKU-1005,24 inch monitor,Displays,5,"Rs 32,900",5,UK,retail
ORD-103550,2025-06-13 20:14,C00676,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,UAE,marketplace
ORD-104557,2025-11-09 20:14,C00804,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",10,Saudi Arabia,website
ORD-103000,2026-07-06 19:14,C00441,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",5,United Kingdom,retail
ORD-105270,04/06/2025,C00096,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,Saudi Arabia,marketplace
ORD-105875,2026-02-11 12:14,C00004,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Arab Emirates,retail
ORD-105002,2025-10-05 17:14,C00015,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",10,UK,marketplace
ORD-103914,2026-04-23 10:14,C00009,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",10,Pakistan,website
ORD-101882,2026-03-08 17:14,C00044,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",0,United Kingdom,Website
ORD-100524,2025-12-12 09:14,C00695,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Saudi Arabia,marketplace
ORD-101226,2026-02-23 20:14,C00020,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",20,UK,website
ORD-101808,2026-04-18 19:14,C00059,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",0,UK,marketplace
ORD-100522,2025-07-08 20:14,C00724,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,retail
ORD-104129,2026-08-20 09:14,C00760,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,pakistan,retail
ORD-101592,2026-08-20 16:14,C00718,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,Saudi Arabia,marketplace
ORD-103236,2026-04-21 14:14,C00056,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Arab Emirates,Website
ORD-104337,2025-11-04 09:14,C00093,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Kingdom,retail
ORD-100162,2026-02-08 13:14,C00036,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",20,Pakistan,marketplace
ORD-104183,2026-02-27 07:14,C00133,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,pakistan,website
ORD-100801,2026-02-25 12:14,C00015,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Kingdom,Website
ORD-101253,2026-02-01 12:14,C00075,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,pakistan,marketplace
ORD-102251,2025-07-22 11:14,C00524,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,20,Saudi Arabia,website
ORD-100268,2025-03-27 20:14,C00477,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",20,pakistan,marketplace
ORD-104158,2025-08-04 10:14,C00026,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,Website
ORD-101851,2026-08-19 12:14,C00013,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,marketplace
ORD-105246,2025-08-15 07:14,C00761,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,PK,Website
ORD-100017,2026-04-27 11:14,C00367,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,PK,website
ORD-105790,2025-12-30 07:14,C00039,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",10,United Arab Emirates,website
ORD-103748,2025-07-16 11:14,C00551,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,website
ORD-105328,2025-08-07 07:14,C00874,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,PK,website
ORD-103546,24/01/2026,C00577,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,Website
ORD-101962,2025-11-13 15:14,C00018,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,Website
ORD-102813,2025-06-07 17:14,C00639,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,marketplace
ORD-105448,2026-06-26 07:14,C00133,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Pakistan,retail
ORD-102094,2026-05-12 18:14,C00085,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,retail
ORD-103193,2026-04-17 12:14,C00816,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",5,UK,Website
ORD-100098,2026-08-09 14:14,C00012,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,Pakistan,Website
ORD-102472,2026-08-17 13:14,,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,pakistan,website
ORD-103544,2026-06-20 09:14,C00024,SKU-1005,24 inch monitor,Displays,5,"Rs 32,900",0,United Kingdom,website
ORD-101938,2026-02-25 08:14,C00644,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,PK,website
ORD-104857,2026-05-08 18:14,C00164,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,pakistan,retail
ORD-105130,2026-02-10 07:14,C00055,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Arab Emirates,marketplace
ORD-101757,2026-04-23 07:14,C00028,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,PK,marketplace
ORD-102496,14/12/2025,C00087,SKU-1009,Webcam 1080p,Video,3,"Rs 5,400",0,Pakistan,marketplace
ORD-104275,2026-08-06 19:14,C00401,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,Pakistan,retail
ORD-105819,2026-07-19 19:14,C00484,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,10,United Kingdom,marketplace
ORD-105542,2025-08-10 07:14,C00319,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,website
ORD-105824,2026-08-05 12:14,C00661,SKU-1003,USB-C cable 2m,Cables,-1,Rs 850,5,UK,website
ORD-104550,2026-04-24 15:14,,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Arab Emirates,Website
ORD-105898,2026-06-30 20:14,C00649,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",5,Saudi Arabia,website
ORD-105866,2026-05-28 08:14,C00039,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,website
ORD-104781,2026-02-27 14:14,C00028,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",5,pakistan,retail
ORD-102599,2025-11-19 10:14,C00041,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,Saudi Arabia,marketplace
ORD-105998,2025-11-18 11:14,C00354,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,Website
ORD-101496,2026-02-20 08:14,,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,pakistan,retail
ORD-101669,2025-11-11 14:14,C00094,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UAE,retail
ORD-102279,2025-12-02 20:14,C00041,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Saudi Arabia,Website
ORD-104527,2026-09-01 15:14,C00201,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Arab Emirates,marketplace
ORD-105348,2026-08-15 20:14,C00145,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",5,UK,marketplace
ORD-102652,2025-06-22 08:14,C00690,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,Saudi Arabia,website
ORD-103058,2025-05-30 18:14,C00358,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,marketplace
ORD-104807,2026-02-24 13:14,C00060,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Kingdom,marketplace
ORD-102458,2026-05-10 14:14,C00366,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,website
ORD-102621,2025-11-05 16:14,C00252,SKU-1010,65W GaN charger,Power,2,,0,United Arab Emirates,Website
ORD-103342,2025-04-07 07:14,C00515,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,UAE,website
ORD-105977,2025-08-19 18:14,C00011,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,Saudi Arabia,marketplace
ORD-100357,2025-04-14 11:14,C00009,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,PK,retail
ORD-101646,22/05/2025,,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,website
ORD-104627,2026-02-13 15:14,C00548,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Kingdom,website
ORD-100374,2026-09-07 10:14,C00683,SKU-1006,Laptop stand,Accessories,-2,"Rs 4,200",0,United Kingdom,Website
ORD-100509,2025-07-27 10:14,C00626,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,marketplace
ORD-105268,2026-07-23 17:14,C00160,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,Pakistan,marketplace
ORD-105643,2025-10-06 14:14,C00616,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,PK,marketplace
ORD-101254,2025-04-29 11:14,C00618,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UAE,Website
ORD-105546,2025-04-22 17:14,C00008,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,marketplace
ORD-102969,2026-02-28 15:14,C00170,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,Saudi Arabia,website
ORD-105085,2025-09-20 16:14,C00056,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Kingdom,marketplace
ORD-105408,2026-04-22 07:14,C00080,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",20,PK,website
ORD-105850,2025-06-27 07:14,C00008,SKU-1006,Laptop stand,Accessories,-1,"Rs 4,200",0,Saudi Arabia,retail
ORD-100290,2025-08-15 17:14,C00157,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,retail
ORD-105180,2026-09-09 09:14,C00056,SKU-1001,Mechanical keyboard,Peripherals,5,"Rs 9,800",0,Saudi Arabia,website
ORD-105547,2026-08-20 12:14,C00010,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UK,website
ORD-100617,2025-12-25 14:14,C00050,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,United Arab Emirates,marketplace
ORD-101710,2025-05-22 08:14,C00098,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Kingdom,website
ORD-100691,2026-03-08 17:14,C00402,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Kingdom,marketplace
ORD-104343,2025-07-16 16:14,C00434,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Kingdom,Website
ORD-101117,2025-05-13 18:14,C00194,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Arab Emirates,retail
ORD-105861,2025-11-23 12:14,C00416,SKU-1003,USB-C cable 2m,Cables,5,Rs 850,5,Saudi Arabia,website
ORD-105817,2026-06-17 08:14,C00216,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,Website
ORD-105221,2025-12-27 19:14,C00018,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,Saudi Arabia,website
ORD-102374,2026-04-16 13:14,C00403,SKU-1010,65W GaN charger,Power,-2,"Rs 3,900",5,pakistan,website
ORD-101193,2025-07-24 17:14,C00014,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,retail
ORD-100570,2026-08-24 07:14,C00273,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,marketplace
ORD-105665,2026-01-10 08:14,C00183,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,retail
ORD-102820,2025-06-07 12:14,C00390,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,pakistan,Website
ORD-103814,2026-03-08 09:14,C00046,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UAE,marketplace
ORD-100128,2025-06-23 20:14,C00745,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,PK,marketplace
ORD-104652,2026-03-06 11:14,C00333,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,Website
ORD-101103,2025-06-04 11:14,C00129,SKU-1007,Noise cancelling headset,Audio,-1,"Rs 6,900",0,UK,website
ORD-100451,2025-08-26 07:14,C00060,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,Website
ORD-103915,2026-05-08 09:14,C00024,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,marketplace
ORD-105353,2025-12-11 18:14,C00018,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,Website
ORD-103447,2026-01-16 17:14,C00045,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UAE,retail
ORD-104700,2025-05-27 20:14,C00447,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",20,United Arab Emirates,marketplace
ORD-105939,2025-12-12 20:14,C00402,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,Saudi Arabia,marketplace
ORD-105234,2025-08-16 18:14,,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,pakistan,website
ORD-105063,2026-07-28 13:14,C00447,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,retail
ORD-100995,2026-03-26 08:14,C00579,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Pakistan,retail
ORD-105577,2025-06-13 20:14,C00173,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,Website
ORD-100556,2025-04-02 18:14,C00742,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Arab Emirates,Website
ORD-100737,2026-09-08 10:14,C00159,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,pakistan,retail
ORD-102668,13/05/2026,C00887,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",10,United Arab Emirates,Website
ORD-104316,2025-12-08 16:14,C00123,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,website
ORD-100144,2025-04-22 14:14,C00238,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,Saudi Arabia,marketplace
ORD-100481,2025-03-25 13:14,C00023,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",20,PK,website
ORD-102676,2026-01-11 13:14,C00430,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,UK,marketplace
ORD-100304,2025-10-19 13:14,C00826,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,website
ORD-104870,2026-03-17 13:14,C00205,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",10,United Arab Emirates,retail
ORD-103519,03/04/2025,C00009,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Saudi Arabia,website
ORD-100125,2026-01-16 20:14,C00027,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",5,UAE,marketplace
ORD-101417,2025-05-05 17:14,C00047,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,Saudi Arabia,Website
ORD-105320,2025-11-11 13:14,C00483,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,marketplace
ORD-100027,2026-09-04 19:14,C00374,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,website
ORD-102326,2025-04-20 09:14,C00039,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,Pakistan,website
ORD-102657,2025-11-11 18:14,C00120,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,PK,Website
ORD-100597,2025-06-06 14:14,C00299,SKU-1005,24 inch monitor,Displays,5,"Rs 32,900",5,PK,Website
ORD-103139,2025-09-10 11:14,C00115,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,retail
ORD-103595,2026-05-18 16:14,C00348,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Kingdom,marketplace
ORD-101164,2025-04-30 14:14,,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",0,UK,website
ORD-103922,2025-07-21 13:14,C00014,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Arab Emirates,marketplace
ORD-104257,2025-09-01 11:14,C00041,SKU-1007,Noise cancelling headset,Audio,2,,0,United Arab Emirates,marketplace
ORD-103118,2025-05-05 09:14,,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,UAE,website
ORD-105979,2026-05-23 13:14,C00775,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Saudi Arabia,Website
ORD-102291,2025-04-16 18:14,C00042,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",10,pakistan,Website
ORD-101848,2026-09-12 13:14,C00890,SKU-1004,HDMI cable 1.5m,Cables,1,,0,UAE,marketplace
ORD-100207,2026-05-14 14:14,C00645,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Pakistan,marketplace
ORD-105462,2025-12-15 16:14,C00624,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Saudi Arabia,Website
ORD-101577,2026-04-05 10:14,C00112,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",10,Pakistan,website
ORD-101742,2025-04-08 18:14,C00039,SKU-1009,Webcam 1080p,Video,3,"Rs 5,400",0,Saudi Arabia,website
ORD-104738,2026-03-02 11:14,,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",5,UAE,Website
ORD-101998,2026-04-24 19:14,C00307,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,pakistan,website
ORD-104926,2025-11-04 19:14,C00002,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,retail
ORD-102678,2025-04-11 14:14,C00010,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,website
ORD-100320,2026-08-30 17:14,C00455,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,Website
ORD-101843,2025-07-01 12:14,C00873,SKU-1010,65W GaN charger,Power,5,"Rs 3,900",10,United Arab Emirates,website
ORD-100823,2025-05-07 13:14,C00480,SKU-1001,Mechanical keyboard,Peripherals,1,,0,pakistan,website
ORD-104109,2025-12-19 07:14,C00602,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,Saudi Arabia,website
